order_id,shipping_carrier,actual_shipping_cost,delivery_days,return_handling_cost,support_tickets
4004,UPS,31.43,3,0.0,1
4005,Standard,20.42,5,24.44,0
4006,DHL,22.13,2,0.0,0
4007,FedEx,67.63,2,0.0,1
4008,Standard,21.52,2,0.0,0
4009,Standard,9.41,1,0.0,0
4010,FedEx,7.74,2,0.0,0
4011,Standard,18.56,1,9.44,0
4012,Standard,11.58,3,0.0,0
4013,Standard,16.99,4,0.0,1
4014,UPS,16.3,5,0.0,1
4015,DHL,28.44,3,0.0,0
4016,UPS,16.63,3,0.0,0
4017,Standard,19.12,2,0.0,2
4018,UPS,7.04,2,0.0,0
4019,Standard,8.94,4,0.0,0
4020,Standard,40.72,8,9.96,1
4021,FedEx,11.91,5,0.0,0
4022,UPS,18.47,6,0.0,2
4023,Standard,27.54,6,0.0,0
4024,FedEx,133.15,3,0.0,0
4025,Standard,7.77,2,0.0,0
4026,Standard,16.27,1,9.48,0
4027,FedEx,20.25,3,0.0,0
4028,FedEx,10.95,3,0.0,0
4029,FedEx,20.07,3,6.77,1
4030,UPS,6.77,1,0.0,2
4031,UPS,38.63,1,0.0,0
4032,DHL,18.93,2,0.0,0
4033,DHL,11.28,1,0.0,0
4034,DHL,21.83,3,0.0,0
4035,UPS,35.19,3,0.0,0
4036,FedEx,80.34,5,0.0,0
4037,FedEx,9.63,3,0.0,0
4038,Standard,105.09,4,0.0,0
4039,Standard,20.61,5,0.0,0
4040,DHL,11.12,2,0.0,0
4041,FedEx,11.65,2,0.0,0
4042,FedEx,11.94,4,0.0,0
4043,UPS,15.95,7,0.0,0
4044,DHL,11.5,2,12.73,0
4045,UPS,20.55,6,12.96,0
4046,UPS,8.38,3,12.25,2
4047,UPS,38.91,6,0.0,0
4048,Standard,57.82,4,0.0,0
4049,DHL,16.15,5,0.0,0
4050,DHL,21.15,4,6.8,0
4051,Standard,8.26,3,0.0,0
4052,FedEx,69.88,3,0.0,1
4053,Standard,6.3,2,0.0,0
4054,Standard,33.9,3,0.0,0
4055,FedEx,16.87,2,0.0,0
4056,FedEx,17.6,3,0.0,0
4057,FedEx,8.63,4,10.26,0
4058,Standard,6.03,2,0.0,0
4059,Standard,16.37,2,0.0,0
4060,UPS,16.61,3,0.0,0
4061,UPS,15.98,4,0.0,1
4062,Standard,9.74,5,0.0,0
4063,Standard,6.18,3,0.0,0
4064,Standard,6.46,2,0.0,0
4065,Standard,8.58,3,0.0,1
4066,UPS,10.4,2,0.0,0
4067,UPS,7.58,3,0.0,0
4068,FedEx,41.57,2,0.0,0
4069,FedEx,13.6,2,0.0,0
4070,Standard,11.18,2,9.05,1
4071,Standard,7.28,4,6.51,1
4072,UPS,126.33,9,0.0,1
4073,Standard,10.75,2,8.85,1
4074,DHL,23.55,6,9.09,0
4075,Standard,21.28,1,0.0,0
4076,DHL,8.23,2,8.2,0
4077,UPS,35.13,5,0.0,0
4078,UPS,10.03,6,7.12,2
4079,FedEx,16.97,2,11.83,0
4080,DHL,12.3,3,0.0,0
4081,UPS,10.1,2,0.0,0
4082,FedEx,35.35,5,0.0,0
4083,UPS,12.99,3,0.0,0
4084,UPS,6.93,1,0.0,0
4085,Standard,74.08,4,7.15,0
4086,Standard,7.49,2,0.0,0
4087,UPS,19.44,7,0.0,0
4088,FedEx,27.4,1,0.0,0
4089,Standard,7.94,2,0.0,0
4090,Standard,13.73,3,0.0,0
4091,UPS,18.2,8,0.0,0
4092,Standard,6.83,3,0.0,0
4093,Standard,6.7,2,0.0,0
4094,UPS,28.03,5,0.0,1
4095,Standard,7.97,3,0.0,1
4096,FedEx,17.03,2,9.65,1
4097,Standard,34.16,5,13.62,0
4098,Standard,11.14,2,0.0,0
4099,FedEx,14.65,3,0.0,0
4100,FedEx,18.14,4,8.64,1
4101,Standard,12.03,4,0.0,0
4102,Standard,7.21,2,0.0,0
4103,Standard,13.03,1,0.0,1
4104,FedEx,33.54,5,0.0,0
4105,FedEx,29.66,2,0.0,0
4106,UPS,12.18,4,0.0,0
4107,FedEx,28.75,5,0.0,0
4108,Standard,55.34,3,0.0,0
4109,Standard,16.13,2,0.0,1
4110,FedEx,13.1,4,11.48,0
4111,DHL,10.09,3,0.0,1
4112,UPS,19.6,1,10.26,1
4113,Standard,8.4,6,0.0,2
4114,DHL,25.68,1,0.0,0
4115,DHL,12.35,3,0.0,1
4116,Standard,23.36,4,9.58,0
4117,Standard,6.21,2,0.0,0
4118,UPS,13.1,3,6.89,0
4119,DHL,11.32,1,0.0,0
4120,FedEx,57.67,7,0.0,1
4121,Standard,68.36,4,11.0,1
4122,Standard,31.77,6,0.0,0
4123,Standard,6.29,2,0.0,1
4124,Standard,20.89,3,0.0,0
4125,FedEx,10.29,3,0.0,0
4126,DHL,49.54,7,0.0,0
4127,DHL,38.67,5,12.09,2
4128,Standard,7.19,2,12.95,0
4129,UPS,103.86,2,0.0,0
4130,FedEx,21.04,2,0.0,0
4131,UPS,25.15,2,10.09,1
4132,UPS,13.05,3,13.79,1
4133,UPS,7.65,4,0.0,0
4134,FedEx,14.33,2,0.0,0
4135,UPS,12.64,2,0.0,0
4136,Standard,12.48,3,26.81,0
4137,Standard,11.84,5,12.04,0
4138,FedEx,9.68,2,0.0,0
4139,DHL,10.64,2,0.0,0
4140,DHL,12.51,3,11.27,0
4141,Standard,18.16,3,9.85,1
4142,UPS,106.13,9,10.15,0
4143,Standard,23.38,3,0.0,0
4144,Standard,10.33,2,8.8,0
4145,Standard,9.12,3,0.0,0
4146,Standard,43.11,3,0.0,0
4147,Standard,55.35,5,9.35,0
4148,Standard,11.3,1,12.29,1
4149,Standard,15.09,6,13.01,3
4150,Standard,8.68,6,0.0,1
4151,FedEx,8.59,3,0.0,1
4152,FedEx,12.01,3,0.0,1
4153,DHL,10.05,4,13.86,0
4154,DHL,105.43,5,9.64,1
4155,Standard,7.73,1,0.0,0
4156,FedEx,12.37,3,8.7,1
4157,FedEx,64.61,4,0.0,0
4158,UPS,22.39,3,10.39,1
4159,Standard,8.9,5,0.0,0
4160,Standard,9.51,2,0.0,0
4161,Standard,14.5,4,0.0,0
4162,FedEx,16.52,2,0.0,0
4163,UPS,29.96,1,11.03,1
4164,Standard,48.03,8,0.0,0
4165,DHL,34.52,3,0.0,1
4166,Standard,6.18,3,0.0,0
4167,DHL,21.25,5,0.0,0
4168,Standard,6.44,4,0.0,0
4169,FedEx,12.0,3,0.0,0
4170,UPS,20.31,1,0.0,0
4171,Standard,7.09,3,0.0,0
4172,Standard,19.82,2,0.0,0
4173,Standard,8.95,3,0.0,0
4174,UPS,10.99,1,0.0,0
4175,DHL,32.3,5,0.0,0
4176,Standard,29.59,4,13.84,1
4177,Standard,24.0,4,0.0,0
4178,FedEx,18.25,5,0.0,0
4179,Standard,32.5,3,0.0,0
4180,Standard,10.88,4,0.0,0
4181,UPS,11.82,1,0.0,1
4182,UPS,17.84,2,0.0,0
4183,Standard,32.45,4,0.0,0
4184,FedEx,11.42,2,11.68,1
4185,UPS,7.04,2,13.26,0
4186,FedEx,17.15,5,7.19,0
4187,Standard,7.58,2,0.0,0
4188,Standard,9.91,3,0.0,0
4189,FedEx,20.85,2,9.66,1
4190,FedEx,15.31,3,0.0,0
4191,Standard,19.53,1,0.0,0
4192,FedEx,13.93,2,0.0,0
4193,UPS,31.1,5,8.74,0
4194,DHL,11.72,3,0.0,0
4195,UPS,12.36,3,0.0,0
4196,FedEx,12.6,2,0.0,0
4197,Standard,11.14,6,0.0,0
4198,Standard,23.66,7,0.0,0
4199,UPS,64.54,6,9.39,0
4200,Standard,16.24,5,0.0,0
4201,Standard,13.83,2,0.0,0
4202,DHL,13.08,1,12.29,0
4203,FedEx,11.66,2,0.0,0
4204,DHL,22.35,7,13.25,1
4205,FedEx,21.3,6,7.21,1
4206,FedEx,8.5,2,0.0,0
4207,Standard,19.68,5,0.0,0
4208,UPS,26.36,2,0.0,0
4209,UPS,12.58,4,0.0,0
4210,UPS,38.02,5,19.47,0
4211,UPS,25.63,2,12.32,0
4212,FedEx,31.1,6,0.0,0
4213,Standard,69.03,6,13.66,1
4214,FedEx,19.23,5,0.0,0
4215,UPS,20.4,4,0.0,0
4216,Standard,10.54,4,0.0,1
4217,Standard,75.91,4,0.0,0
4218,Standard,28.98,3,22.28,0
4219,Standard,39.32,1,0.0,0
4220,Standard,41.68,7,0.0,0
4221,DHL,11.27,1,0.0,0
4222,Standard,11.68,3,0.0,0
4223,FedEx,19.52,4,0.0,0
4224,Standard,6.37,2,0.0,0
4225,Standard,8.75,1,11.75,1
4226,Standard,28.75,5,0.0,0
4227,UPS,21.6,3,0.0,0
4228,DHL,15.68,3,7.54,1
4229,UPS,10.17,2,0.0,0
4230,DHL,9.47,3,0.0,0
4231,FedEx,16.6,3,10.02,1
4232,UPS,21.45,3,0.0,0
4233,Standard,5.73,1,0.0,0
4234,UPS,20.56,3,0.0,0
4235,Standard,11.14,3,0.0,0
4236,UPS,7.68,1,0.0,0
4237,FedEx,10.63,3,0.0,0
4238,UPS,8.37,2,8.0,2
4239,UPS,35.27,3,0.0,0
4240,DHL,17.55,3,0.0,1
4241,FedEx,8.13,3,0.0,1
4242,Standard,5.69,2,10.04,1
4243,Standard,27.34,3,24.36,1
4244,Standard,8.51,2,0.0,0
4245,Standard,5.59,2,14.58,0
4246,FedEx,11.3,3,0.0,0
4247,Standard,11.42,2,0.0,1
4248,Standard,15.62,2,16.9,1
4249,UPS,23.41,1,0.0,0
4250,Standard,16.33,7,0.0,0
4251,DHL,22.59,3,7.3,1
4252,UPS,30.95,3,0.0,0
4253,Standard,43.1,3,0.0,0
4254,UPS,11.14,5,0.0,0
4255,FedEx,15.53,2,25.74,1
4256,UPS,8.84,3,0.0,0
4257,Standard,10.49,6,0.0,0
4258,UPS,7.53,4,7.49,0
4259,FedEx,43.83,6,0.0,1
4260,UPS,7.68,2,9.12,0
4261,FedEx,49.01,3,8.88,1
4262,DHL,53.55,3,0.0,0
4263,UPS,18.63,2,0.0,0
4264,UPS,13.29,4,0.0,0
4265,Standard,17.65,3,13.61,1
4266,UPS,27.08,7,0.0,1
4267,Standard,7.11,4,0.0,0
4268,FedEx,7.74,2,0.0,1
4269,FedEx,36.06,3,0.0,0
4270,FedEx,33.73,4,0.0,0
4271,FedEx,11.49,4,13.61,1
4272,FedEx,20.59,5,0.0,0
4273,UPS,12.26,2,0.0,0
4274,FedEx,18.83,4,0.0,0
4275,UPS,18.06,3,0.0,1
4276,DHL,8.07,2,0.0,0
4277,FedEx,17.05,3,0.0,0
4278,Standard,7.42,2,0.0,0
4279,DHL,10.64,3,9.55,0
4280,FedEx,7.31,1,0.0,0
4281,UPS,18.42,1,0.0,1
4282,UPS,11.34,4,0.0,0
4283,UPS,13.75,2,16.85,0
4284,Standard,75.66,7,0.0,0
4285,Standard,28.25,1,0.0,0
4286,UPS,21.94,3,0.0,0
4287,Standard,11.98,6,0.0,0
4288,FedEx,12.35,2,0.0,1
4289,DHL,9.92,3,0.0,0
4290,Standard,7.77,2,0.0,0
4291,DHL,16.76,2,18.02,0
4292,Standard,6.57,4,0.0,0
4293,FedEx,8.6,3,0.0,0
4294,UPS,7.57,3,0.0,0
4295,Standard,30.35,2,0.0,0
4296,UPS,14.23,1,0.0,0
4297,FedEx,26.04,7,7.57,2
4298,Standard,72.68,4,26.79,0
4299,FedEx,15.41,3,0.0,0
4300,Standard,22.02,3,7.89,0
4301,FedEx,27.3,1,0.0,0
4302,UPS,49.59,7,0.0,0
4303,UPS,42.13,4,0.0,1
4304,Standard,9.65,5,0.0,0
4305,Standard,23.49,5,0.0,0
4306,UPS,9.47,2,0.0,0
4307,FedEx,52.72,1,6.54,1
4308,Standard,32.58,4,13.1,1
4309,UPS,23.99,3,0.0,0
4310,UPS,23.97,5,0.0,0
4311,FedEx,7.5,1,0.0,0
4312,Standard,14.74,5,0.0,0
4313,Standard,11.96,3,0.0,0
4314,UPS,13.89,6,0.0,1
4315,FedEx,100.91,5,6.63,2
4316,FedEx,10.14,1,0.0,0
4317,FedEx,21.28,5,15.64,1
4318,Standard,10.44,3,0.0,0
4319,FedEx,22.43,2,0.0,1
4320,Standard,43.7,8,0.0,0
4321,FedEx,22.73,2,0.0,0
4322,UPS,10.49,2,11.95,1
4323,UPS,13.41,5,18.95,0
4324,DHL,39.7,2,0.0,0
4325,UPS,47.7,4,21.85,0
4326,FedEx,15.95,6,11.8,0
4327,UPS,7.73,1,12.33,0
4328,Standard,44.29,4,0.0,0
4329,Standard,9.25,2,0.0,0
4330,FedEx,11.54,3,10.16,0
4331,Standard,11.28,2,0.0,0
4332,FedEx,54.96,2,0.0,0
4333,Standard,20.56,4,7.87,1
4334,UPS,10.74,5,0.0,0
4335,FedEx,13.57,2,6.94,2
4336,DHL,13.24,4,0.0,1
4337,Standard,22.97,2,10.43,1
4338,Standard,8.06,1,7.75,0
4339,FedEx,19.65,1,10.81,1
4340,FedEx,93.55,8,13.79,0
4341,UPS,54.44,6,0.0,2
4342,FedEx,18.74,2,0.0,0
4343,Standard,48.99,3,12.49,1
4344,UPS,30.08,3,0.0,0
4345,UPS,23.57,3,17.61,1
4346,UPS,6.98,4,11.35,0
4347,Standard,11.13,1,0.0,0
4348,FedEx,45.68,7,11.41,0
4349,FedEx,10.96,5,13.36,1
4350,UPS,36.72,3,6.66,1
4351,DHL,7.8,2,0.0,0
4352,FedEx,56.84,5,0.0,0
4353,Standard,9.42,3,7.06,0
4354,DHL,14.61,3,0.0,0
4355,UPS,14.1,5,6.5,0
4356,Standard,13.21,5,11.27,0
4357,UPS,21.38,3,0.0,0
4358,FedEx,10.6,6,0.0,0
4359,FedEx,28.78,3,0.0,0
4360,UPS,10.27,2,0.0,0
4361,FedEx,9.66,3,0.0,0
4362,Standard,28.86,7,0.0,0
4363,Standard,45.07,4,0.0,1
4364,Standard,16.83,4,0.0,0
4365,Standard,10.86,4,0.0,0
4366,Standard,6.71,1,0.0,0
4367,UPS,17.98,6,0.0,1
4368,UPS,11.94,5,0.0,2
4369,UPS,37.51,1,6.65,1
4370,Standard,24.01,3,0.0,0
4371,Standard,17.52,1,0.0,0
4372,Standard,9.23,3,0.0,1
4373,FedEx,8.54,4,0.0,0
4374,Standard,7.73,2,0.0,0
4375,UPS,136.94,6,0.0,2
4376,FedEx,88.0,7,0.0,1
4377,FedEx,10.78,2,12.62,0
4378,UPS,22.97,6,0.0,1
4379,Standard,13.18,3,9.78,1
4380,FedEx,34.34,6,0.0,1
4381,Standard,11.17,1,0.0,0
4382,Standard,17.47,6,0.0,0
4383,UPS,13.47,1,11.27,0
4384,FedEx,120.62,7,0.0,1
4385,UPS,22.57,4,0.0,0
4386,Standard,7.06,2,12.31,1
4387,Standard,13.42,2,0.0,2
4388,FedEx,38.83,5,21.5,2
4389,Standard,10.04,3,18.08,0
4390,Standard,24.7,2,0.0,0
4391,FedEx,97.87,4,0.0,0
4392,Standard,9.13,5,7.88,1
4393,DHL,15.37,3,0.0,0
4394,Standard,18.14,2,13.8,1
4395,UPS,7.5,4,9.33,2
4396,DHL,15.29,2,0.0,0
4397,UPS,10.25,1,0.0,0
4398,Standard,9.51,1,0.0,0
4399,DHL,59.22,6,0.0,1
4400,DHL,17.67,5,7.59,1
4401,FedEx,34.6,5,0.0,0
4402,DHL,13.79,1,9.57,0
4403,FedEx,152.3,5,0.0,0
4404,FedEx,42.47,2,0.0,0
4405,FedEx,13.46,1,0.0,0
4406,Standard,8.83,6,0.0,2
4407,FedEx,7.68,2,7.5,0
4408,FedEx,22.73,2,0.0,0
4409,FedEx,13.15,1,0.0,0
4410,UPS,8.02,2,0.0,0
4411,Standard,9.51,1,0.0,0
4412,DHL,20.97,2,0.0,0
4413,UPS,15.51,4,0.0,0
4414,FedEx,10.94,4,0.0,0
4415,DHL,37.69,2,0.0,0
4416,DHL,26.74,4,0.0,0
4417,UPS,15.12,3,0.0,1
4418,FedEx,11.43,2,0.0,0
4419,DHL,23.73,2,0.0,0
4420,Standard,27.37,3,0.0,0
4421,FedEx,43.32,4,9.33,0
4422,Standard,18.31,2,0.0,0
4423,FedEx,28.05,7,0.0,0
4424,FedEx,24.26,3,0.0,0
4425,Standard,11.14,5,0.0,0
4426,Standard,34.74,5,6.66,0
4427,FedEx,9.76,4,8.4,1
4428,UPS,13.34,3,17.18,0
4429,UPS,11.17,2,7.33,1
4430,DHL,13.0,3,0.0,0
4431,FedEx,9.8,3,0.0,0
4432,DHL,20.34,2,10.53,0
4433,DHL,41.24,4,0.0,0
4434,Standard,15.73,1,6.74,0
4435,UPS,11.14,5,13.48,1
4436,Standard,5.94,1,0.0,0
4437,Standard,25.14,5,0.0,0
4438,Standard,8.27,1,0.0,1
4439,DHL,14.79,2,0.0,0
4440,UPS,8.48,3,0.0,0
4441,FedEx,11.47,3,0.0,0
4442,UPS,7.5,2,13.33,1
4443,FedEx,24.02,2,0.0,0
4444,UPS,8.34,3,8.64,0
4445,FedEx,13.86,4,0.0,0
4446,DHL,47.71,6,0.0,2
4447,Standard,18.87,8,12.59,0
4448,DHL,74.24,3,13.76,1
4449,DHL,8.84,4,12.61,0
4450,UPS,20.84,2,0.0,0
4451,DHL,112.4,2,7.78,0
4452,Standard,63.22,2,7.37,0
4453,FedEx,8.99,3,0.0,0
4454,Standard,9.03,1,0.0,0
4455,UPS,28.27,3,0.0,0
4456,Standard,17.73,7,10.64,1
4457,UPS,33.52,5,10.86,0
4458,Standard,12.15,5,0.0,0
4459,UPS,6.66,2,11.54,0
4460,Standard,6.54,2,11.4,1
4461,Standard,24.39,5,7.66,1
4462,FedEx,32.77,2,0.0,1
4463,UPS,15.14,4,0.0,0
4464,UPS,9.65,4,0.0,0
4465,UPS,23.64,3,0.0,0
4466,FedEx,13.43,3,0.0,0
4467,UPS,10.46,2,0.0,0
4468,UPS,9.75,1,0.0,0
4469,UPS,10.97,4,0.0,0
4470,Standard,7.18,1,0.0,0
4471,FedEx,18.54,3,7.27,0
4472,UPS,15.89,3,0.0,0
4473,DHL,10.12,2,13.63,1
4474,FedEx,11.05,2,0.0,0
4475,Standard,16.71,8,0.0,1
4476,Standard,15.12,1,0.0,0
4477,FedEx,41.49,3,0.0,1
4478,UPS,10.89,3,0.0,0
4479,UPS,9.41,1,0.0,0
4480,Standard,14.82,1,0.0,0
4481,FedEx,21.35,7,0.0,1
4482,UPS,26.63,4,0.0,0
4483,FedEx,14.58,2,0.0,0
4484,FedEx,12.03,2,0.0,0
4485,FedEx,28.55,5,0.0,1
4486,FedEx,143.07,6,0.0,1
4487,Standard,18.39,4,0.0,0
4488,Standard,32.04,7,10.28,2
4489,UPS,27.97,6,0.0,0
4490,UPS,13.9,2,12.41,0
4491,Standard,10.74,4,7.51,0
4492,UPS,28.93,6,0.0,1
4493,DHL,33.54,3,0.0,0
4494,DHL,32.63,4,0.0,1
4495,UPS,13.9,2,0.0,0
4496,UPS,68.89,6,0.0,2
4497,Standard,24.36,3,0.0,1
4498,Standard,6.03,3,0.0,0
4499,UPS,91.43,6,6.29,0
4500,Standard,23.07,5,0.0,0
4501,DHL,14.65,5,0.0,0
4502,FedEx,16.22,3,0.0,1
4503,DHL,14.53,6,0.0,0
4504,Standard,6.51,1,8.78,0
4505,Standard,20.82,5,0.0,0
4506,Standard,74.68,6,0.0,0
4507,UPS,7.34,5,0.0,0
4508,DHL,21.96,3,13.42,1
4509,Standard,38.35,1,0.0,0
4510,FedEx,29.18,1,0.0,0
4511,FedEx,26.95,3,11.4,1
4512,Standard,15.64,3,10.67,2
4513,Standard,8.73,1,0.0,0
4514,DHL,20.58,3,8.71,1
4515,DHL,9.07,2,0.0,0
4516,UPS,22.4,1,0.0,0
4517,DHL,10.08,2,0.0,0
4518,FedEx,14.61,4,0.0,1
4519,Standard,28.52,4,0.0,0
4520,DHL,26.33,3,0.0,0
4521,Standard,17.52,1,0.0,0
4522,Standard,5.98,2,0.0,0
4523,UPS,14.66,1,0.0,0
4524,UPS,29.04,5,19.18,1
4525,FedEx,10.54,1,0.0,1
4526,UPS,7.63,2,0.0,0
4527,Standard,9.27,4,0.0,0
4528,FedEx,34.47,6,8.06,0
4529,DHL,17.83,3,19.21,0
4530,FedEx,21.56,2,6.71,0
4531,DHL,9.15,4,10.55,1
4532,UPS,29.25,2,0.0,0
4533,FedEx,65.69,4,9.11,0
4534,UPS,35.03,6,19.88,1
4535,FedEx,8.49,2,0.0,0
4536,DHL,10.98,3,0.0,0
4537,FedEx,12.28,1,0.0,0
4538,Standard,6.32,3,0.0,0
4539,Standard,8.12,5,0.0,0
4540,UPS,9.06,3,0.0,0
4541,DHL,41.69,2,0.0,0
4542,FedEx,14.93,5,0.0,1
4543,Standard,31.81,2,18.98,0
4544,Standard,9.81,1,0.0,0
4545,UPS,7.34,2,0.0,0
4546,Standard,39.44,6,0.0,0
4547,FedEx,29.96,3,0.0,0
4548,DHL,33.54,2,0.0,0
4549,DHL,46.93,4,0.0,1
4550,DHL,41.96,1,0.0,1
4551,FedEx,19.27,2,8.74,0
4552,UPS,34.83,6,0.0,0
4553,FedEx,7.13,3,0.0,1
4554,FedEx,8.41,2,11.83,1
4555,Standard,16.05,7,8.84,2
4556,UPS,18.74,3,0.0,0
4557,UPS,9.46,3,0.0,0
4558,UPS,46.88,4,0.0,0
4559,FedEx,8.68,3,0.0,0
4560,Standard,8.68,5,0.0,0
4561,DHL,10.55,2,0.0,0
4562,FedEx,14.55,4,23.49,1
4563,FedEx,20.35,3,7.3,1
4564,Standard,17.55,4,0.0,0
4565,FedEx,14.24,5,0.0,0
4566,FedEx,13.84,3,0.0,0
4567,UPS,18.24,1,20.52,0
4568,Standard,7.96,3,9.71,1
4569,Standard,5.97,3,0.0,0
4570,UPS,15.89,2,0.0,0
4571,Standard,18.4,3,0.0,1
4572,Standard,15.14,3,0.0,0
4573,Standard,13.2,5,0.0,0
4574,Standard,21.41,6,0.0,0
4575,UPS,10.06,5,0.0,0
4576,FedEx,26.2,6,0.0,1
4577,Standard,28.71,3,0.0,0
4578,UPS,33.06,3,0.0,1
4579,Standard,11.76,3,0.0,0
4580,FedEx,10.59,4,0.0,2
4581,Standard,10.92,4,0.0,0
4582,Standard,15.89,2,0.0,0
4583,DHL,44.54,2,7.0,1
4584,FedEx,19.58,4,13.15,1
4585,DHL,20.84,2,0.0,0
4586,Standard,7.77,4,0.0,1
4587,Standard,6.26,1,0.0,0
4588,FedEx,12.79,2,0.0,0
4589,UPS,9.86,2,0.0,0
4590,UPS,78.87,6,0.0,1
4591,DHL,15.6,3,11.15,1
4592,Standard,15.09,4,0.0,0
4593,UPS,10.32,4,0.0,0
4594,UPS,23.01,2,0.0,2
4595,Standard,28.18,7,0.0,1
4596,Standard,9.1,4,0.0,0
4597,FedEx,19.14,4,0.0,0
4598,UPS,11.31,1,9.61,0
4599,UPS,6.38,1,9.81,0
4600,FedEx,9.99,2,0.0,0
4601,FedEx,16.13,1,0.0,0
4602,UPS,44.62,4,13.91,2
4603,Standard,9.58,3,13.91,1
4604,Standard,27.19,3,0.0,0
4605,FedEx,10.67,5,0.0,0
4606,Standard,29.29,5,0.0,0
4607,FedEx,14.49,4,0.0,0
4608,DHL,41.82,4,0.0,0
4609,Standard,9.69,4,0.0,3
4610,UPS,10.23,4,0.0,0
4611,FedEx,33.54,6,13.92,1
4612,Standard,12.86,2,0.0,0
4613,Standard,7.69,4,10.07,1
4614,UPS,27.08,7,0.0,1
4615,FedEx,14.92,2,8.33,0
4616,UPS,20.31,2,0.0,0
4617,UPS,9.25,3,9.74,1
4618,UPS,32.29,6,0.0,1
4619,FedEx,11.84,2,6.28,0
4620,UPS,24.34,2,0.0,0
4621,Standard,9.53,1,0.0,0
4622,FedEx,41.26,2,0.0,0
4623,Standard,6.24,4,0.0,0
4624,Standard,16.13,2,0.0,0
4625,FedEx,26.84,1,7.6,1
4626,Standard,20.1,2,0.0,0
4627,UPS,39.18,6,6.63,3
4628,Standard,5.94,2,0.0,0
4629,Standard,13.57,3,0.0,0
4630,FedEx,10.31,4,0.0,0
4631,FedEx,14.47,3,0.0,0
4632,Standard,9.05,3,6.43,0
4633,UPS,14.83,3,0.0,0
4634,FedEx,11.52,2,0.0,0
4635,Standard,6.61,3,0.0,0
4636,UPS,18.31,4,9.3,0
4637,DHL,15.65,3,0.0,0
4638,DHL,9.11,2,0.0,0
4639,FedEx,10.24,1,0.0,0
4640,Standard,11.83,2,9.79,2
4641,FedEx,29.19,3,8.24,0
4642,Standard,32.6,6,11.39,1
4643,Standard,7.78,2,0.0,1
4644,Standard,9.2,4,9.19,2
4645,Standard,9.89,3,17.11,3
4646,UPS,14.1,4,0.0,1
4647,Standard,6.24,4,13.36,2
4648,DHL,127.75,3,0.0,0
4649,Standard,11.79,1,0.0,0
4650,FedEx,11.35,1,0.0,0
4651,FedEx,14.65,4,6.05,0
4652,UPS,34.42,3,0.0,0
4653,DHL,35.5,5,0.0,1
4654,FedEx,16.11,3,0.0,1
4655,Standard,10.27,2,0.0,1
4656,Standard,7.66,1,0.0,0
4657,Standard,7.59,2,0.0,0
4658,FedEx,13.88,3,0.0,0
4659,UPS,53.91,3,0.0,0
4660,DHL,20.71,3,0.0,0
4661,UPS,57.68,4,8.19,1
4662,UPS,14.67,5,11.66,0
4663,UPS,15.28,2,0.0,0
4664,FedEx,10.08,2,13.67,0
4665,Standard,37.86,7,11.06,1
4666,FedEx,12.96,3,0.0,2
4667,Standard,7.82,1,9.78,1
4668,Standard,20.85,5,7.6,0
4669,DHL,16.88,2,9.23,1
4670,Standard,26.62,3,0.0,0
4671,UPS,10.49,2,8.6,1
4672,Standard,6.16,1,0.0,1
4673,UPS,8.35,2,13.42,1
4674,UPS,26.45,6,0.0,2
4675,FedEx,41.3,4,0.0,0
4676,FedEx,10.78,3,0.0,0
4677,Standard,24.58,3,0.0,0
4678,DHL,8.96,3,0.0,0
4679,FedEx,11.65,3,0.0,0
4680,Standard,29.38,3,0.0,0
4681,FedEx,8.75,2,0.0,0
4682,Standard,13.49,4,11.02,0
4683,FedEx,7.21,1,26.53,0
4684,DHL,10.74,3,24.33,0
4685,UPS,7.57,1,0.0,0
4686,FedEx,26.28,2,0.0,0
4687,FedEx,17.43,4,0.0,1
4688,DHL,18.41,2,13.56,1
4689,Standard,9.27,3,0.0,0
4690,Standard,5.62,1,0.0,0
4691,Standard,40.1,6,0.0,2
4692,Standard,37.55,6,0.0,0
4693,FedEx,48.26,8,0.0,1
4694,Standard,9.21,1,0.0,0
4695,FedEx,39.64,3,0.0,1
4696,DHL,103.19,6,0.0,0
4697,Standard,8.1,4,0.0,0
4698,Standard,48.75,8,6.25,1
4699,DHL,27.03,1,0.0,0
4700,FedEx,13.13,2,0.0,0
4701,UPS,18.96,1,0.0,0
4702,DHL,22.06,4,0.0,0
4703,Standard,31.27,2,0.0,0
4704,UPS,60.33,6,0.0,0
4705,Standard,6.88,1,11.11,1
4706,FedEx,8.5,4,0.0,0
4707,UPS,13.73,3,0.0,0
4708,UPS,9.28,2,7.92,0
4709,Standard,10.09,6,0.0,0
4710,Standard,31.82,7,0.0,0
4711,Standard,20.68,4,6.42,1
4712,FedEx,8.19,1,0.0,0
4713,Standard,11.48,3,10.89,0
4714,Standard,76.21,1,0.0,0
4715,Standard,48.24,5,0.0,0
4716,Standard,57.44,4,0.0,0
4717,Standard,10.27,1,0.0,0
4718,FedEx,15.4,2,0.0,0
4719,FedEx,33.5,3,10.68,2
4720,Standard,6.95,2,0.0,0
4721,DHL,10.44,3,0.0,0
4722,Standard,6.79,4,0.0,0
4723,FedEx,42.08,3,14.85,1
4724,Standard,12.35,2,0.0,0
4725,UPS,7.93,4,0.0,0
4726,FedEx,7.25,3,0.0,2
4727,FedEx,17.09,5,0.0,0
