order_id,customer_id,order_date,acquisition_channel,promo_code,discount_pct,discount_band,shipping_fee_charged
5160,3682,2024-07-17,Organic,SAVE15,0.12,Mid,0.0
5161,3411,2024-07-14,Email,WELCOME10,0.0604,Low,7.99
5162,2150,2024-07-08,Organic,,0.0,No Discount,8.99
5163,3824,2024-07-03,Organic,FLASH30,0.3778,High,0.0
5164,2363,2024-07-10,Paid Social,FLASH30,0.395,High,0.0
5165,388,2024-07-17,Referral,WELCOME10,0.0872,Low,8.99
5166,1989,2024-07-06,Referral,,0.0,No Discount,7.99
5167,3558,2024-07-22,Referral,WELCOME10,0.0624,Low,0.0
5168,2688,2024-07-28,Email,,0.0,No Discount,9.99
5169,3761,2024-07-12,Referral,,0.0,No Discount,8.99
5170,2175,2024-07-14,Paid Social,FLASH30,0.366,High,0.0
5171,3614,2024-07-05,Referral,FLASH30,0.3814,High,0.0
5172,3069,2024-07-21,Email,,0.0,No Discount,7.99
5173,3274,2024-07-28,Email,SAVE15,0.1444,Mid,7.99
5174,3967,2024-07-27,Paid Social,SAVE15,0.1271,Mid,9.99
5175,1256,2024-07-26,Referral,FLASH30,0.3612,High,0.0
5176,2557,2024-07-24,Organic,,0.0,No Discount,7.99
5177,1048,2024-07-11,Email,,0.0,No Discount,7.99
5178,3386,2024-07-10,Email,,0.0,No Discount,7.99
5179,2374,2024-07-23,Organic,SAVE15,0.1267,Mid,0.0
5180,705,2024-07-25,Organic,WELCOME10,0.0797,Low,8.99
5181,1721,2024-07-13,Organic,,0.0,No Discount,9.99
5182,731,2024-07-15,Paid Social,FLASH30,0.2243,High,0.0
5183,1873,2024-07-11,Referral,WELCOME10,0.0794,Low,8.99
5184,313,2024-07-12,Organic,WELCOME10,0.0867,Low,0.0
5185,3827,2024-07-22,Organic,,0.0,No Discount,8.99
5186,2421,2024-07-07,Organic,WELCOME10,0.0595,Low,0.0
5187,3964,2024-07-26,Organic,WELCOME10,0.0916,Low,7.99
5188,686,2024-07-28,Paid Social,SAVE15,0.1568,Mid,0.0
5189,1588,2024-07-15,Paid Social,WELCOME10,0.0639,Low,8.99
5190,3691,2024-07-04,Organic,WELCOME10,0.0647,Low,7.99
5191,2800,2024-07-02,Email,SAVE15,0.1772,Mid,9.99
5192,287,2024-07-02,Organic,,0.0,No Discount,7.99
5193,3493,2024-07-07,Referral,,0.0,No Discount,7.99
5194,753,2024-07-10,Organic,SAVE15,0.139,Mid,9.99
5195,1060,2024-07-24,Email,,0.0,No Discount,9.99
5196,2934,2024-07-26,Referral,,0.0,No Discount,8.99
5197,2858,2024-07-14,Paid Social,SAVE15,0.1586,Mid,8.99
5198,2684,2024-07-21,Paid Social,FLASH30,0.3001,High,0.0
5199,23,2024-07-20,Referral,WELCOME10,0.0826,Low,10.99
5200,1011,2024-07-06,Email,,0.0,No Discount,8.99
5201,1416,2024-07-08,Email,WELCOME10,0.0707,Low,8.99
5202,1642,2024-07-02,Organic,FLASH30,0.3595,High,0.0
5203,298,2024-07-21,Email,,0.0,No Discount,7.99
5204,2737,2024-07-23,Organic,SAVE15,0.1778,Mid,7.99
5205,3533,2024-07-20,Paid Social,FLASH30,0.2465,High,0.0
5206,3963,2024-07-05,Email,,0.0,No Discount,9.99
5207,3162,2024-07-12,Referral,WELCOME10,0.0504,Low,8.99
5208,803,2024-07-28,Referral,,0.0,No Discount,0.0
5209,2103,2024-07-17,Email,FLASH30,0.2876,High,0.0
5210,3627,2024-07-07,Referral,,0.0,No Discount,7.99
5211,266,2024-07-10,Organic,FLASH30,0.2642,High,0.0
5212,921,2024-07-02,Organic,,0.0,No Discount,7.99
5213,1074,2024-07-05,Referral,,0.0,No Discount,8.99
5214,2482,2024-07-04,Organic,FLASH30,0.3849,High,0.0
5215,3759,2024-07-24,Referral,,0.0,No Discount,7.99
5216,1973,2024-07-19,Email,SAVE15,0.1415,Mid,10.99
5217,2309,2024-07-08,Paid Social,FLASH30,0.3885,High,0.0
5218,2609,2024-07-16,Email,SAVE15,0.1896,Mid,10.99
5219,3380,2024-07-21,Referral,SAVE15,0.1556,Mid,0.0
5220,1163,2024-07-10,Email,WELCOME10,0.0709,Low,8.99
5221,2542,2024-07-28,Paid Social,WELCOME10,0.0897,Low,0.0
5222,3662,2024-07-21,Referral,WELCOME10,0.0924,Low,7.99
5223,3717,2024-07-15,Email,SAVE15,0.1879,Mid,0.0
5224,1581,2024-07-09,Referral,WELCOME10,0.0888,Low,0.0
5225,419,2024-07-15,Organic,WELCOME10,0.0759,Low,7.99
5226,3660,2024-07-18,Organic,,0.0,No Discount,10.99
5227,3650,2024-07-25,Referral,SAVE15,0.1477,Mid,9.99
5228,377,2024-07-25,Referral,,0.0,No Discount,0.0
5229,322,2024-07-27,Paid Social,WELCOME10,0.0859,Low,8.99
5230,744,2024-07-16,Organic,,0.0,No Discount,9.99
5231,2640,2024-07-16,Organic,SAVE15,0.126,Mid,7.99
5232,1256,2024-07-20,Referral,FLASH30,0.2358,High,0.0
5233,966,2024-07-15,Paid Social,,0.0,No Discount,7.99
5234,3164,2024-07-07,Email,FLASH30,0.3427,High,0.0
5235,993,2024-07-01,Email,SAVE15,0.1502,Mid,7.99
5236,3802,2024-07-18,Organic,FLASH30,0.3632,High,0.0
5237,1788,2024-07-15,Email,SAVE15,0.1755,Mid,7.99
5238,1727,2024-07-14,Paid Social,SAVE15,0.1493,Mid,0.0
5239,3730,2024-07-07,Email,,0.0,No Discount,0.0
5240,452,2024-07-07,Referral,WELCOME10,0.0849,Low,7.99
5241,432,2024-07-17,Email,WELCOME10,0.09,Low,7.99
5242,1766,2024-07-21,Organic,SAVE15,0.1766,Mid,0.0
5243,2378,2024-07-14,Paid Social,,0.0,No Discount,7.99
5244,2099,2024-07-16,Organic,WELCOME10,0.0707,Low,7.99
5245,3771,2024-07-22,Referral,,0.0,No Discount,7.99
5246,3975,2024-07-22,Organic,SAVE15,0.1669,Mid,7.99
5247,178,2024-07-19,Referral,FLASH30,0.2947,High,0.0
5248,658,2024-07-03,Organic,,0.0,No Discount,0.0
5249,2273,2024-07-05,Email,SAVE15,0.1252,Mid,8.99
5250,3756,2024-07-22,Paid Social,SAVE15,0.1391,Mid,8.99
5251,1132,2024-07-10,Paid Social,WELCOME10,0.0527,Low,0.0
5252,1511,2024-07-06,Organic,,0.0,No Discount,8.99
5253,934,2024-07-01,Email,,0.0,No Discount,0.0
5254,3838,2024-07-26,Organic,WELCOME10,0.0952,Low,10.99
5255,612,2024-07-02,Email,,0.0,No Discount,9.99
5256,2320,2024-07-27,Referral,SAVE15,0.103,Mid,7.99
5257,106,2024-07-25,Email,SAVE15,0.1216,Mid,7.99
5258,2451,2024-07-20,Email,WELCOME10,0.0569,Low,0.0
5259,1612,2024-07-21,Email,,0.0,No Discount,0.0
5260,2321,2024-07-20,Organic,,0.0,No Discount,0.0
5261,321,2024-07-02,Referral,SAVE15,0.1786,Mid,0.0
5262,352,2024-07-08,Organic,WELCOME10,0.0544,Low,0.0
5263,360,2024-07-15,Paid Social,WELCOME10,0.0888,Low,7.99
5264,3310,2024-07-22,Organic,SAVE15,0.157,Mid,7.99
5265,2909,2024-07-26,Referral,SAVE15,0.1971,Mid,9.99
5266,493,2024-07-23,Email,FLASH30,0.369,High,0.0
5267,1320,2024-07-14,Referral,WELCOME10,0.0951,Low,7.99
5268,1785,2024-07-14,Organic,WELCOME10,0.0521,Low,8.99
5269,379,2024-07-03,Paid Social,FLASH30,0.2912,High,0.0
5270,3339,2024-07-07,Organic,,0.0,No Discount,8.99
5271,1492,2024-07-18,Email,WELCOME10,0.0713,Low,10.99
5272,2720,2024-07-04,Paid Social,FLASH30,0.2803,High,0.0
5273,2618,2024-07-27,Referral,SAVE15,0.1991,Mid,8.99
5274,3622,2024-07-22,Organic,FLASH30,0.376,High,0.0
5275,2973,2024-07-09,Organic,WELCOME10,0.0612,Low,10.99
5276,157,2024-07-26,Organic,FLASH30,0.3951,High,0.0
5277,615,2024-07-28,Organic,WELCOME10,0.0902,Low,7.99
5278,1810,2024-07-27,Organic,SAVE15,0.1432,Mid,9.99
5279,361,2024-07-22,Referral,,0.0,No Discount,7.99
5280,1611,2024-07-13,Organic,SAVE15,0.1201,Mid,10.99
5281,3903,2024-07-09,Email,,0.0,No Discount,0.0
5282,823,2024-07-03,Organic,,0.0,No Discount,8.99
5283,2833,2024-07-27,Paid Social,FLASH30,0.3393,High,0.0
5284,1053,2024-07-22,Organic,SAVE15,0.1534,Mid,0.0
5285,155,2024-07-01,Organic,WELCOME10,0.0964,Low,8.99
5286,379,2024-07-25,Paid Social,FLASH30,0.2305,High,0.0
5287,392,2024-07-05,Organic,SAVE15,0.184,Mid,8.99
5288,1230,2024-07-19,Organic,,0.0,No Discount,0.0
5289,3802,2024-07-01,Organic,WELCOME10,0.0678,Low,7.99
5290,2517,2024-07-14,Organic,WELCOME10,0.0558,Low,0.0
5291,468,2024-07-06,Referral,SAVE15,0.1463,Mid,8.99
5292,287,2024-07-25,Organic,,0.0,No Discount,7.99
5293,3859,2024-07-20,Email,,0.0,No Discount,0.0
5294,673,2024-07-24,Referral,WELCOME10,0.092,Low,10.99
5295,1086,2024-07-10,Email,FLASH30,0.3804,High,0.0
5296,3346,2024-07-19,Email,WELCOME10,0.0648,Low,8.99
5297,2275,2024-07-12,Referral,SAVE15,0.1955,Mid,7.99
5298,917,2024-07-26,Organic,,0.0,No Discount,8.99
5299,2697,2024-07-19,Email,,0.0,No Discount,8.99
5300,1534,2024-07-26,Email,WELCOME10,0.0702,Low,8.99
5301,2358,2024-07-22,Paid Social,WELCOME10,0.088,Low,0.0
5302,376,2024-07-12,Organic,,0.0,No Discount,0.0
5303,3463,2024-07-25,Organic,WELCOME10,0.0671,Low,0.0
5304,2411,2024-07-07,Email,FLASH30,0.3416,High,0.0
5305,17,2024-07-08,Paid Social,SAVE15,0.146,Mid,9.99
5306,2292,2024-07-27,Email,WELCOME10,0.0772,Low,9.99
5307,1485,2024-07-11,Paid Social,WELCOME10,0.0572,Low,9.99
5308,3598,2024-07-08,Referral,FLASH30,0.387,High,0.0
5309,539,2024-07-02,Organic,WELCOME10,0.0755,Low,0.0
5310,1377,2024-07-19,Email,,0.0,No Discount,10.99
5311,3057,2024-07-10,Paid Social,SAVE15,0.1959,Mid,7.99
5312,913,2024-07-24,Referral,,0.0,No Discount,0.0
5313,1310,2024-07-02,Referral,WELCOME10,0.0867,Low,8.99
5314,3081,2024-07-12,Organic,WELCOME10,0.0661,Low,8.99
5315,2874,2024-07-16,Organic,WELCOME10,0.0715,Low,0.0
5316,1469,2024-07-08,Email,FLASH30,0.2828,High,0.0
5317,1906,2024-07-19,Paid Social,,0.0,No Discount,0.0
5318,2270,2024-07-22,Referral,,0.0,No Discount,7.99
5319,3519,2024-07-06,Paid Social,,0.0,No Discount,0.0
5320,2686,2024-07-16,Email,WELCOME10,0.0852,Low,8.99
5321,2399,2024-07-14,Organic,SAVE15,0.1866,Mid,10.99
5322,3225,2024-07-09,Organic,SAVE15,0.1869,Mid,7.99
5323,1270,2024-07-07,Paid Social,,0.0,No Discount,0.0
5324,1803,2024-07-05,Organic,SAVE15,0.1853,Mid,8.99
5325,2783,2024-07-24,Paid Social,FLASH30,0.3841,High,0.0
5326,1662,2024-07-24,Paid Social,WELCOME10,0.0975,Low,9.99
5327,1958,2024-07-25,Organic,SAVE15,0.122,Mid,7.99
5328,637,2024-07-08,Email,SAVE15,0.1037,Mid,7.99
5329,2483,2024-07-06,Organic,,0.0,No Discount,9.99
5330,2609,2024-07-14,Email,FLASH30,0.2204,High,0.0
5331,3391,2024-07-12,Organic,,0.0,No Discount,0.0
5332,338,2024-07-13,Email,WELCOME10,0.0646,Low,7.99
5333,3577,2024-07-06,Email,SAVE15,0.1183,Mid,7.99
5334,338,2024-07-08,Email,WELCOME10,0.0528,Low,0.0
5335,2979,2024-07-03,Email,FLASH30,0.3128,High,0.0
5336,2386,2024-07-15,Email,WELCOME10,0.0886,Low,0.0
5337,1667,2024-07-24,Referral,,0.0,No Discount,10.99
5338,3659,2024-07-19,Referral,FLASH30,0.255,High,0.0
5339,1858,2024-07-02,Organic,SAVE15,0.1653,Mid,8.99
5340,118,2024-07-05,Email,WELCOME10,0.0565,Low,7.99
5341,2132,2024-07-04,Email,WELCOME10,0.0673,Low,7.99
5342,2182,2024-07-05,Referral,SAVE15,0.1456,Mid,8.99
5343,2977,2024-07-08,Email,WELCOME10,0.0901,Low,8.99
5344,1466,2024-07-26,Email,SAVE15,0.1144,Mid,0.0
5345,298,2024-07-13,Email,,0.0,No Discount,7.99
5346,1433,2024-07-13,Organic,,0.0,No Discount,0.0
5347,2452,2024-07-24,Email,,0.0,No Discount,0.0
5348,2230,2024-07-12,Email,SAVE15,0.1913,Mid,7.99
5349,3366,2024-07-16,Paid Social,FLASH30,0.2935,High,0.0
5350,1086,2024-07-27,Email,WELCOME10,0.0832,Low,7.99
5351,2329,2024-07-03,Paid Social,FLASH30,0.3163,High,0.0
5352,3890,2024-07-02,Organic,WELCOME10,0.052,Low,0.0
5353,1311,2024-07-12,Paid Social,WELCOME10,0.09,Low,7.99
5354,1785,2024-07-12,Organic,,0.0,No Discount,0.0
5355,3980,2024-07-18,Email,FLASH30,0.3972,High,0.0
5356,571,2024-07-25,Paid Social,FLASH30,0.2467,High,0.0
5357,2343,2024-07-10,Email,,0.0,No Discount,7.99
5358,1532,2024-07-05,Organic,,0.0,No Discount,8.99
5359,194,2024-07-10,Email,WELCOME10,0.0944,Low,10.99
5360,3037,2024-07-01,Paid Social,,0.0,No Discount,8.99
5361,790,2024-07-08,Paid Social,FLASH30,0.3883,High,0.0
5362,3535,2024-07-15,Email,,0.0,No Discount,0.0
5363,1714,2024-07-13,Referral,SAVE15,0.1054,Mid,9.99
5364,572,2024-07-03,Referral,WELCOME10,0.0713,Low,10.99
5365,998,2024-07-09,Organic,SAVE15,0.1094,Mid,8.99
5366,3305,2024-07-09,Email,FLASH30,0.2496,High,0.0
5367,1544,2024-07-16,Organic,SAVE15,0.1133,Mid,8.99
5368,1040,2024-07-16,Organic,,0.0,No Discount,7.99
5369,1009,2024-07-11,Email,WELCOME10,0.0871,Low,8.99
5370,2366,2024-07-16,Email,,0.0,No Discount,0.0
5371,1048,2024-07-18,Email,FLASH30,0.2914,High,0.0
5372,3710,2024-07-07,Email,,0.0,No Discount,8.99
5373,213,2024-07-18,Organic,WELCOME10,0.0725,Low,8.99
5374,620,2024-07-11,Organic,,0.0,No Discount,9.99
5375,1744,2024-07-20,Referral,SAVE15,0.1191,Mid,8.99
5376,842,2024-07-19,Email,,0.0,No Discount,7.99
5377,3100,2024-07-15,Organic,,0.0,No Discount,0.0
5378,3639,2024-07-21,Email,SAVE15,0.1566,Mid,10.99
5379,2445,2024-07-03,Paid Social,FLASH30,0.3096,High,0.0
5380,3386,2024-07-21,Email,FLASH30,0.3674,High,0.0
5381,3175,2024-07-24,Email,WELCOME10,0.0575,Low,8.99
5382,627,2024-07-01,Email,SAVE15,0.1451,Mid,7.99
5383,318,2024-07-16,Email,WELCOME10,0.07,Low,0.0
5384,2559,2024-07-10,Paid Social,SAVE15,0.107,Mid,9.99
5385,3943,2024-07-27,Organic,,0.0,No Discount,0.0
5386,3304,2024-07-10,Referral,WELCOME10,0.0846,Low,9.99
5387,2504,2024-07-28,Email,,0.0,No Discount,0.0
5388,418,2024-07-06,Email,WELCOME10,0.0558,Low,0.0
5389,3103,2024-07-01,Referral,SAVE15,0.1315,Mid,8.99
5390,2766,2024-07-21,Referral,SAVE15,0.1049,Mid,7.99
5391,3706,2024-07-04,Organic,WELCOME10,0.0678,Low,8.99
5392,2855,2024-07-09,Email,WELCOME10,0.088,Low,9.99
5393,392,2024-07-18,Organic,FLASH30,0.2989,High,0.0
5394,2482,2024-07-16,Organic,WELCOME10,0.0835,Low,7.99
5395,1662,2024-07-02,Paid Social,FLASH30,0.3985,High,0.0
5396,1721,2024-07-18,Organic,FLASH30,0.2425,High,0.0
5397,2569,2024-07-26,Email,,0.0,No Discount,7.99
5398,3578,2024-07-19,Organic,SAVE15,0.1145,Mid,7.99
5399,3036,2024-07-20,Email,SAVE15,0.1372,Mid,0.0
5400,105,2024-07-09,Email,WELCOME10,0.0875,Low,8.99
5401,575,2024-07-08,Referral,SAVE15,0.1042,Mid,0.0
5402,1492,2024-07-22,Email,,0.0,No Discount,0.0
5403,2769,2024-07-13,Referral,,0.0,No Discount,9.99
5404,2575,2024-07-16,Paid Social,FLASH30,0.3994,High,0.0
5405,2070,2024-07-19,Paid Social,SAVE15,0.1044,Mid,7.99
5406,1750,2024-07-20,Paid Social,FLASH30,0.2682,High,0.0
5407,3136,2024-07-05,Email,,0.0,No Discount,10.99
5408,373,2024-07-07,Paid Social,SAVE15,0.1498,Mid,0.0
5409,2408,2024-07-11,Organic,,0.0,No Discount,0.0
5410,3209,2024-07-16,Organic,SAVE15,0.1148,Mid,0.0
5411,1098,2024-07-22,Email,,0.0,No Discount,7.99
5412,803,2024-07-07,Referral,,0.0,No Discount,7.99
5413,2730,2024-07-21,Referral,WELCOME10,0.0597,Low,9.99
5414,705,2024-07-16,Organic,WELCOME10,0.086,Low,8.99
5415,1992,2024-07-21,Email,WELCOME10,0.0907,Low,7.99
5416,3657,2024-07-23,Organic,FLASH30,0.3736,High,0.0
5417,246,2024-07-11,Referral,SAVE15,0.1132,Mid,7.99
5418,3605,2024-07-08,Referral,WELCOME10,0.0739,Low,0.0
5419,761,2024-07-05,Email,FLASH30,0.3047,High,0.0
5420,1971,2024-07-25,Paid Social,FLASH30,0.2735,High,0.0
5421,516,2024-07-12,Organic,,0.0,No Discount,8.99
5422,2857,2024-07-27,Email,,0.0,No Discount,8.99
5423,3990,2024-07-27,Referral,FLASH30,0.2741,High,0.0
5424,1256,2024-07-17,Referral,WELCOME10,0.0509,Low,7.99
5425,3660,2024-07-21,Organic,WELCOME10,0.0835,Low,0.0
5426,2928,2024-07-05,Paid Social,FLASH30,0.3156,High,0.0
5427,3827,2024-07-12,Organic,,0.0,No Discount,8.99
5428,2725,2024-07-17,Organic,FLASH30,0.2361,High,0.0
5429,2763,2024-07-20,Organic,WELCOME10,0.0506,Low,7.99
5430,3730,2024-07-28,Email,WELCOME10,0.0979,Low,7.99
5431,2921,2024-07-15,Referral,FLASH30,0.2731,High,0.0
5432,3367,2024-07-17,Email,WELCOME10,0.0884,Low,7.99
5433,1158,2024-07-09,Organic,SAVE15,0.1267,Mid,7.99
5434,668,2024-07-07,Referral,FLASH30,0.2695,High,0.0
5435,2609,2024-07-24,Email,FLASH30,0.2771,High,0.0
5436,1024,2024-07-22,Paid Social,FLASH30,0.304,High,0.0
5437,1746,2024-07-27,Paid Social,WELCOME10,0.0756,Low,9.99
5438,3390,2024-07-09,Organic,WELCOME10,0.0638,Low,7.99
5439,2564,2024-07-24,Paid Social,FLASH30,0.2914,High,0.0
5440,3732,2024-07-11,Referral,WELCOME10,0.0915,Low,7.99
5441,1449,2024-07-28,Paid Social,WELCOME10,0.0947,Low,0.0
5442,1133,2024-07-15,Organic,FLASH30,0.2908,High,0.0
5443,861,2024-07-01,Email,WELCOME10,0.0602,Low,0.0
5444,3901,2024-07-16,Organic,SAVE15,0.1825,Mid,0.0
5445,1746,2024-07-07,Paid Social,SAVE15,0.1535,Mid,9.99
5446,3649,2024-07-22,Organic,WELCOME10,0.0547,Low,7.99
5447,1416,2024-07-06,Email,WELCOME10,0.0585,Low,8.99
5448,1165,2024-07-12,Organic,,0.0,No Discount,8.99
5449,3081,2024-07-01,Organic,FLASH30,0.252,High,0.0
5450,2507,2024-07-15,Referral,,0.0,No Discount,8.99
5451,2141,2024-07-01,Referral,SAVE15,0.1346,Mid,0.0
5452,1794,2024-07-18,Email,FLASH30,0.3103,High,0.0
5453,1904,2024-07-12,Organic,WELCOME10,0.0916,Low,8.99
5454,3308,2024-07-22,Organic,,0.0,No Discount,0.0
5455,611,2024-07-19,Paid Social,WELCOME10,0.0698,Low,7.99
5456,216,2024-07-05,Email,SAVE15,0.1426,Mid,7.99
5457,23,2024-07-08,Referral,,0.0,No Discount,0.0
5458,2040,2024-07-10,Email,FLASH30,0.3955,High,0.0
5459,3257,2024-07-05,Organic,,0.0,No Discount,0.0
5460,2722,2024-07-24,Email,WELCOME10,0.0547,Low,7.99
5461,3964,2024-07-11,Organic,FLASH30,0.3741,High,0.0
5462,2483,2024-07-22,Organic,WELCOME10,0.0657,Low,9.99
5463,2101,2024-07-16,Email,FLASH30,0.2785,High,0.0
5464,2363,2024-07-17,Paid Social,SAVE15,0.1183,Mid,7.99
5465,3479,2024-07-11,Referral,WELCOME10,0.0767,Low,0.0
5466,62,2024-07-03,Paid Social,WELCOME10,0.0864,Low,0.0
5467,1904,2024-07-25,Organic,WELCOME10,0.0895,Low,8.99
5468,1555,2024-08-20,Organic,SAVE15,0.1081,Mid,7.99
5469,2697,2024-08-04,Email,SAVE15,0.1802,Mid,8.99
5470,1590,2024-08-07,Organic,SAVE15,0.1818,Mid,7.99
5471,1449,2024-08-26,Paid Social,FLASH30,0.3008,High,0.0
5472,1729,2024-08-17,Organic,SAVE15,0.1377,Mid,8.99
5473,2864,2024-08-18,Organic,FLASH30,0.258,High,0.0
5474,2493,2024-08-13,Organic,WELCOME10,0.0577,Low,10.99
5475,3638,2024-08-21,Organic,,0.0,No Discount,8.99
5476,4,2024-08-16,Email,FLASH30,0.3669,High,0.0
5477,637,2024-08-14,Email,,0.0,No Discount,7.99
5478,2007,2024-08-21,Paid Social,FLASH30,0.3477,High,0.0
5479,2719,2024-08-23,Organic,SAVE15,0.1852,Mid,7.99
5480,347,2024-08-18,Referral,,0.0,No Discount,8.99
5481,1196,2024-08-01,Organic,SAVE15,0.1294,Mid,0.0
5482,3953,2024-08-19,Referral,SAVE15,0.1049,Mid,7.99
5483,1352,2024-08-15,Email,,0.0,No Discount,8.99
5484,1555,2024-08-15,Organic,,0.0,No Discount,7.99
5485,974,2024-08-07,Referral,WELCOME10,0.0984,Low,7.99
5486,81,2024-08-28,Email,SAVE15,0.1038,Mid,7.99
5487,1159,2024-08-24,Paid Social,FLASH30,0.3108,High,0.0
5488,637,2024-08-08,Email,SAVE15,0.152,Mid,7.99
5489,1556,2024-08-21,Email,SAVE15,0.1124,Mid,7.99
5490,938,2024-08-26,Organic,,0.0,No Discount,7.99
5491,1656,2024-08-10,Paid Social,FLASH30,0.2377,High,0.0
5492,1095,2024-08-15,Paid Social,FLASH30,0.3122,High,0.0
5493,3627,2024-08-21,Referral,WELCOME10,0.0733,Low,7.99
5494,1174,2024-08-14,Email,FLASH30,0.3291,High,0.0
5495,753,2024-08-15,Organic,,0.0,No Discount,9.99
5496,3045,2024-08-09,Email,WELCOME10,0.0783,Low,0.0
5497,3225,2024-08-27,Organic,WELCOME10,0.1,Low,0.0
5498,2295,2024-08-26,Organic,WELCOME10,0.0605,Low,7.99
5499,1413,2024-08-09,Referral,WELCOME10,0.0914,Low,7.99
5500,3310,2024-08-28,Organic,,0.0,No Discount,7.99
5501,2719,2024-08-02,Organic,SAVE15,0.1265,Mid,7.99
5502,1556,2024-08-24,Email,WELCOME10,0.099,Low,7.99
5503,1603,2024-08-07,Email,WELCOME10,0.094,Low,8.99
5504,11,2024-08-13,Paid Social,WELCOME10,0.052,Low,10.99
5505,233,2024-08-15,Referral,WELCOME10,0.0573,Low,10.99
5506,528,2024-08-10,Referral,FLASH30,0.2618,High,0.0
5507,1009,2024-08-16,Email,,0.0,No Discount,8.99
5508,3664,2024-08-20,Email,FLASH30,0.2708,High,0.0
5509,3273,2024-08-18,Email,,0.0,No Discount,10.99
5510,178,2024-08-23,Referral,,0.0,No Discount,8.99
5511,67,2024-08-11,Paid Social,WELCOME10,0.0912,Low,7.99
5512,2366,2024-08-09,Email,,0.0,No Discount,7.99
5513,1540,2024-08-06,Paid Social,FLASH30,0.3144,High,0.0
5514,3179,2024-08-19,Organic,FLASH30,0.2734,High,0.0
5515,3865,2024-08-21,Referral,WELCOME10,0.0631,Low,7.99
5516,2010,2024-08-28,Email,WELCOME10,0.0737,Low,0.0
5517,712,2024-08-22,Email,WELCOME10,0.0832,Low,7.99
5518,3540,2024-08-10,Paid Social,SAVE15,0.1569,Mid,9.99
5519,1719,2024-08-07,Email,SAVE15,0.1721,Mid,9.99
5520,1706,2024-08-24,Referral,FLASH30,0.3393,High,0.0
5521,2838,2024-08-12,Organic,SAVE15,0.1311,Mid,0.0
5522,1514,2024-08-05,Email,SAVE15,0.1642,Mid,9.99
5523,946,2024-08-21,Organic,WELCOME10,0.0589,Low,0.0
5524,2970,2024-08-28,Organic,FLASH30,0.2913,High,0.0
5525,744,2024-08-01,Organic,SAVE15,0.1057,Mid,9.99
5526,173,2024-08-10,Organic,FLASH30,0.3504,High,0.0
5527,2038,2024-08-28,Organic,,0.0,No Discount,8.99
5528,155,2024-08-12,Organic,,0.0,No Discount,8.99
5529,3142,2024-08-20,Organic,WELCOME10,0.0683,Low,7.99
5530,3901,2024-08-04,Organic,,0.0,No Discount,7.99
5531,3754,2024-08-06,Email,,0.0,No Discount,8.99
5532,581,2024-08-20,Paid Social,FLASH30,0.3861,High,0.0
5533,3697,2024-08-15,Organic,SAVE15,0.1868,Mid,9.99
5534,420,2024-08-22,Referral,FLASH30,0.3305,High,0.0
5535,1443,2024-08-10,Organic,WELCOME10,0.0976,Low,0.0
5536,330,2024-08-24,Organic,,0.0,No Discount,0.0
5537,3274,2024-08-21,Email,WELCOME10,0.0869,Low,7.99
5538,913,2024-08-22,Referral,WELCOME10,0.0948,Low,8.99
5539,2709,2024-08-22,Organic,FLASH30,0.2583,High,0.0
5540,3045,2024-08-18,Email,WELCOME10,0.0572,Low,8.99
5541,1556,2024-08-27,Email,,0.0,No Discount,0.0
5542,3137,2024-08-23,Referral,SAVE15,0.171,Mid,9.99
5543,1347,2024-08-24,Paid Social,,0.0,No Discount,7.99
5544,577,2024-08-11,Referral,SAVE15,0.1865,Mid,7.99
5545,1874,2024-08-08,Referral,,0.0,No Discount,7.99
5546,2859,2024-08-05,Email,SAVE15,0.1771,Mid,8.99
5547,176,2024-08-12,Organic,FLASH30,0.2829,High,0.0
5548,3204,2024-08-02,Email,,0.0,No Discount,7.99
5549,1048,2024-08-15,Email,WELCOME10,0.0807,Low,7.99
5550,2762,2024-08-21,Referral,SAVE15,0.1784,Mid,8.99
5551,431,2024-08-20,Referral,WELCOME10,0.0893,Low,7.99
5552,1596,2024-08-01,Email,,0.0,No Discount,8.99
5553,1894,2024-08-15,Organic,FLASH30,0.3095,High,0.0
5554,1904,2024-08-24,Organic,,0.0,No Discount,0.0
5555,1104,2024-08-27,Email,SAVE15,0.1428,Mid,8.99
5556,2148,2024-08-20,Referral,FLASH30,0.2535,High,0.0
5557,1124,2024-08-21,Organic,FLASH30,0.3176,High,0.0
5558,658,2024-08-02,Organic,SAVE15,0.1955,Mid,8.99
5559,518,2024-08-26,Email,SAVE15,0.1632,Mid,7.99
5560,3558,2024-08-14,Referral,,0.0,No Discount,10.99
5561,508,2024-08-13,Email,WELCOME10,0.0854,Low,7.99
5562,1612,2024-08-25,Email,,0.0,No Discount,0.0
5563,1027,2024-08-10,Referral,,0.0,No Discount,9.99
5564,2495,2024-08-15,Referral,WELCOME10,0.0503,Low,0.0
5565,1414,2024-08-19,Referral,WELCOME10,0.0863,Low,10.99
5566,1162,2024-08-21,Email,SAVE15,0.1671,Mid,9.99
5567,3843,2024-08-09,Email,WELCOME10,0.0531,Low,8.99
5568,3984,2024-08-16,Organic,FLASH30,0.3409,High,0.0
5569,516,2024-08-15,Organic,WELCOME10,0.0547,Low,8.99
5570,2802,2024-08-19,Paid Social,FLASH30,0.3289,High,0.0
