customer_id,segment,acquisition_channel,acquisition_cost,state_region,signup_date,satisfaction_score
1388,Retail,Paid Social,80.5,Rural,2024-06-27,6.8
1389,Retail,Referral,30.77,Metro,2025-01-27,9.2
1390,Wholesale,Organic,3.83,Metro,2024-10-11,7.1
1391,Retail,Referral,25.0,Suburban,2024-02-02,7.0
1392,Retail,Email,10.71,Rural,2025-03-07,5.2
1393,Wholesale,Organic,8.39,Suburban,2024-05-06,5.2
1394,Retail,Organic,4.37,Metro,2025-01-03,7.4
1395,Retail,Email,28.22,Rural,2024-07-20,7.1
1396,Retail,Organic,11.13,Suburban,2025-02-15,6.3
1397,Retail,Paid Social,82.75,Suburban,2025-05-21,5.1
1398,Retail,Referral,34.52,Rural,2025-02-06,9.6
1399,Corporate,Paid Social,57.13,Rural,2025-05-20,7.2
1400,Retail,Paid Social,54.34,Suburban,2024-10-02,4.6
1401,Corporate,Paid Social,93.35,Suburban,2024-02-21,5.6
1402,Retail,Organic,7.34,Suburban,2024-10-23,8.1
1403,Retail,Referral,10.45,Suburban,2024-09-08,7.0
1404,Retail,Paid Social,80.13,Suburban,2025-01-10,5.1
1405,Retail,Organic,8.58,Suburban,2024-05-13,7.2
1406,Corporate,Organic,14.02,Suburban,2025-01-17,8.9
1407,Retail,Referral,26.43,Suburban,2024-08-15,9.2
1408,Retail,Organic,7.92,Metro,2025-01-03,6.7
1409,Retail,Referral,39.26,Suburban,2024-08-11,8.4
1410,Corporate,Email,5.69,Suburban,2024-07-15,7.2
1411,Retail,Email,13.32,Metro,2024-04-18,6.0
1412,Corporate,Referral,15.13,Metro,2025-03-18,7.4
1413,Retail,Referral,2.05,Metro,2024-02-19,6.3
1414,Retail,Referral,32.73,Remote,2024-05-13,9.2
1415,Corporate,Organic,5.77,Rural,2024-08-15,9.5
1416,Retail,Email,25.24,Suburban,2024-03-10,6.7
1417,Retail,Paid Social,69.0,Metro,2025-05-08,5.3
1418,Wholesale,Paid Social,72.93,Rural,2024-07-09,7.4
1419,Retail,Referral,19.45,Suburban,2024-05-13,9.3
1420,Retail,Referral,16.36,Remote,2024-05-04,6.5
1421,Retail,Email,18.72,Metro,2024-04-07,7.0
1422,Retail,Paid Social,78.55,Metro,2024-12-04,6.0
1423,Corporate,Paid Social,61.09,Suburban,2024-09-12,5.2
1424,Retail,Paid Social,49.37,Metro,2024-05-14,6.6
1425,Wholesale,Paid Social,40.42,Suburban,2025-04-05,5.3
1426,Retail,Paid Social,65.67,Rural,2024-12-04,5.5
1427,Wholesale,Organic,5.78,Metro,2024-08-15,7.5
1428,Corporate,Organic,7.71,Suburban,2024-10-07,5.8
1429,Wholesale,Email,16.09,Suburban,2024-12-25,4.7
1430,Retail,Paid Social,54.0,Rural,2024-03-05,7.2
1431,Retail,Referral,26.94,Suburban,2025-03-14,6.9
1432,Retail,Paid Social,71.98,Metro,2024-05-23,8.7
1433,Retail,Organic,15.86,Suburban,2024-01-03,10.0
1434,Retail,Organic,11.03,Suburban,2024-10-13,7.0
1435,Corporate,Organic,14.37,Rural,2025-04-14,10.0
1436,Retail,Referral,15.81,Suburban,2025-02-16,8.9
1437,Corporate,Organic,1.6,Metro,2024-06-25,6.8
1438,Retail,Paid Social,61.74,Rural,2024-08-17,3.0
1439,Wholesale,Referral,32.58,Suburban,2024-11-11,8.6
1440,Retail,Referral,31.01,Metro,2024-05-12,7.8
1441,Retail,Organic,12.85,Suburban,2025-03-18,8.1
1442,Corporate,Organic,0.0,Remote,2024-06-09,7.3
1443,Corporate,Organic,13.01,Suburban,2024-04-20,6.2
1444,Corporate,Organic,9.34,Metro,2024-02-11,7.1
1445,Wholesale,Organic,1.82,Suburban,2025-01-02,8.4
1446,Retail,Paid Social,75.02,Metro,2024-01-15,5.7
1447,Corporate,Referral,25.69,Suburban,2025-03-08,7.4
1448,Retail,Paid Social,68.86,Suburban,2025-06-11,4.3
1449,Retail,Paid Social,79.98,Metro,2024-03-10,6.2
1450,Retail,Organic,9.72,Metro,2024-02-04,6.3
1451,Retail,Email,6.22,Remote,2025-05-09,8.3
1452,Retail,Paid Social,59.43,Metro,2024-03-26,5.2
1453,Corporate,Referral,7.82,Rural,2024-08-09,7.4
1454,Retail,Referral,30.49,Suburban,2025-04-21,10.0
1455,Wholesale,Paid Social,87.16,Suburban,2024-03-12,5.7
1456,Retail,Organic,3.03,Metro,2024-12-02,7.1
1457,Retail,Organic,5.31,Metro,2024-07-24,8.3
1458,Retail,Paid Social,46.12,Metro,2024-08-26,4.0
1459,Retail,Referral,19.46,Suburban,2025-05-07,9.3
1460,Retail,Paid Social,69.42,Remote,2024-12-05,7.3
1461,Corporate,Email,14.46,Rural,2024-06-27,7.8
1462,Retail,Paid Social,73.75,Metro,2025-05-03,2.0
1463,Retail,Organic,12.26,Metro,2024-11-25,7.3
1464,Corporate,Paid Social,81.83,Metro,2024-02-05,4.6
1465,Retail,Email,9.05,Remote,2024-08-25,8.5
1466,Corporate,Email,29.09,Metro,2024-05-27,8.5
1467,Corporate,Paid Social,88.39,Metro,2024-12-07,6.6
1468,Retail,Organic,14.21,Suburban,2025-04-07,6.2
1469,Retail,Email,16.74,Suburban,2024-01-03,9.0
1470,Retail,Organic,4.99,Metro,2025-03-23,7.3
1471,Retail,Referral,14.16,Suburban,2025-05-10,10.0
1472,Retail,Organic,3.59,Metro,2025-06-19,7.9
1473,Wholesale,Organic,8.05,Metro,2024-12-18,8.2
1474,Retail,Paid Social,77.26,Metro,2024-06-15,5.5
1475,Corporate,Paid Social,85.52,Metro,2024-03-07,7.8
1476,Retail,Paid Social,53.26,Remote,2025-06-11,6.8
1477,Retail,Paid Social,61.3,Suburban,2024-08-15,7.8
1478,Retail,Referral,22.96,Rural,2024-07-03,8.0
1479,Retail,Paid Social,50.56,Metro,2025-02-12,6.0
1480,Wholesale,Paid Social,75.24,Suburban,2025-01-20,6.8
1481,Retail,Paid Social,68.53,Remote,2025-03-12,7.8
1482,Retail,Organic,8.57,Metro,2025-04-12,8.8
1483,Retail,Paid Social,68.45,Remote,2025-04-24,6.3
1484,Retail,Organic,10.46,Suburban,2024-04-15,5.4
1485,Corporate,Paid Social,72.9,Rural,2024-04-21,7.1
1486,Wholesale,Organic,4.65,Metro,2024-04-02,5.9
1487,Corporate,Referral,32.96,Suburban,2024-12-26,7.8
1488,Retail,Paid Social,66.6,Suburban,2024-11-22,6.0
1489,Retail,Referral,19.65,Remote,2025-04-24,6.1
1490,Corporate,Paid Social,66.22,Remote,2025-04-20,6.5
1491,Retail,Organic,9.38,Metro,2025-03-16,10.0
1492,Retail,Email,26.65,Remote,2024-02-15,6.8
1493,Retail,Email,9.63,Rural,2025-01-18,8.1
1494,Retail,Email,28.6,Suburban,2025-04-14,10.0
1495,Corporate,Paid Social,62.42,Metro,2025-06-21,7.1
1496,Retail,Paid Social,52.89,Metro,2024-07-10,5.3
1497,Wholesale,Referral,18.63,Metro,2025-02-22,8.1
1498,Retail,Paid Social,43.98,Metro,2024-08-10,6.7
1499,Retail,Paid Social,30.66,Remote,2024-03-14,7.8
1500,Retail,Email,23.42,Metro,2024-07-02,8.7
1501,Retail,Email,33.85,Suburban,2024-05-26,3.9
1502,Retail,Referral,7.82,Suburban,2025-05-20,6.8
1503,Retail,Paid Social,44.89,Suburban,2024-04-07,6.0
1504,Retail,Paid Social,75.53,Metro,2024-03-02,4.9
1505,Corporate,Email,17.63,Suburban,2024-11-24,2.8
1506,Retail,Paid Social,77.02,Suburban,2024-11-01,5.2
1507,Retail,Email,17.19,Suburban,2024-11-14,7.2
1508,Retail,Paid Social,51.55,Metro,2024-03-01,5.5
1509,Corporate,Organic,7.1,Rural,2024-09-20,6.4
1510,Retail,Email,0.0,Metro,2025-05-06,7.2
1511,Retail,Organic,3.43,Suburban,2024-02-12,8.0
1512,Retail,Organic,11.79,Suburban,2025-03-16,7.0
1513,Retail,Paid Social,83.45,Metro,2024-03-11,7.7
1514,Retail,Email,29.25,Rural,2024-05-20,7.3
1515,Retail,Referral,28.41,Metro,2025-05-15,6.8
1516,Wholesale,Organic,0.0,Remote,2024-06-12,6.3
1517,Retail,Organic,5.46,Rural,2024-10-10,7.3
1518,Retail,Referral,37.25,Metro,2024-07-12,9.1
1519,Retail,Organic,14.49,Metro,2024-12-09,6.6
1520,Retail,Organic,13.45,Metro,2024-08-17,8.3
1521,Retail,Organic,7.05,Remote,2024-08-22,7.7
1522,Retail,Paid Social,38.48,Suburban,2025-03-17,8.5
1523,Retail,Referral,23.59,Metro,2024-10-01,8.3
1524,Retail,Email,18.12,Suburban,2024-11-24,6.4
1525,Retail,Email,30.52,Metro,2025-03-23,8.1
1526,Wholesale,Organic,8.91,Suburban,2024-08-23,8.5
1527,Retail,Paid Social,62.3,Suburban,2025-03-02,5.6
1528,Retail,Paid Social,63.32,Metro,2025-01-24,4.7
1529,Wholesale,Organic,9.6,Rural,2025-04-14,8.2
1530,Corporate,Organic,10.51,Metro,2024-09-24,7.7
1531,Retail,Paid Social,48.96,Suburban,2024-11-22,4.3
1532,Corporate,Organic,3.77,Suburban,2024-03-25,7.9
1533,Retail,Paid Social,86.67,Remote,2024-03-04,5.3
1534,Retail,Email,4.87,Suburban,2024-02-16,5.4
1535,Corporate,Organic,14.55,Remote,2024-12-21,7.2
1536,Corporate,Paid Social,27.61,Metro,2024-06-17,7.6
1537,Retail,Email,13.32,Rural,2024-06-23,8.6
1538,Retail,Email,25.77,Metro,2024-11-21,8.3
1539,Retail,Email,18.0,Suburban,2024-08-02,7.5
1540,Retail,Paid Social,38.3,Metro,2024-03-06,6.8
1541,Wholesale,Email,21.41,Remote,2024-11-18,7.3
1542,Retail,Organic,8.27,Remote,2024-10-11,6.3
1543,Retail,Paid Social,58.11,Suburban,2024-03-10,5.0
1544,Retail,Organic,5.5,Suburban,2024-05-26,6.9
1545,Retail,Paid Social,61.38,Suburban,2024-05-03,7.8
1546,Retail,Paid Social,51.53,Metro,2025-01-15,7.4
1547,Wholesale,Organic,17.74,Suburban,2024-05-09,6.3
1548,Retail,Email,16.08,Suburban,2024-01-02,7.3
1549,Retail,Paid Social,55.27,Suburban,2024-05-11,5.6
1550,Retail,Organic,5.83,Metro,2024-09-12,7.4
1551,Retail,Organic,15.11,Remote,2025-02-13,7.0
1552,Retail,Paid Social,32.5,Metro,2024-01-05,7.8
1553,Retail,Paid Social,68.47,Suburban,2025-04-21,6.1
1554,Retail,Paid Social,57.69,Metro,2024-06-10,6.4
1555,Retail,Organic,2.31,Metro,2024-07-17,7.9
1556,Corporate,Email,11.45,Metro,2024-01-16,6.0
1557,Retail,Referral,27.17,Metro,2024-05-16,7.9
1558,Retail,Paid Social,46.44,Suburban,2024-09-15,7.4
1559,Retail,Email,20.08,Suburban,2024-12-09,9.0
1560,Retail,Referral,41.29,Suburban,2025-02-14,6.4
1561,Wholesale,Referral,25.71,Suburban,2024-10-15,6.0
1562,Retail,Paid Social,35.84,Metro,2024-02-01,6.2
1563,Retail,Referral,15.53,Metro,2024-08-21,9.1
1564,Retail,Referral,21.15,Suburban,2025-02-13,8.2
1565,Wholesale,Email,15.18,Suburban,2024-12-09,8.0
1566,Retail,Paid Social,64.74,Suburban,2024-11-01,4.5
1567,Retail,Organic,9.25,Metro,2024-10-09,6.9
1568,Retail,Organic,14.92,Rural,2024-10-12,5.0
1569,Retail,Paid Social,61.93,Metro,2025-06-24,5.9
1570,Corporate,Paid Social,41.26,Suburban,2024-11-19,3.5
1571,Retail,Paid Social,82.77,Metro,2024-11-12,7.7
1572,Retail,Paid Social,84.73,Suburban,2024-07-04,8.0
1573,Retail,Paid Social,66.18,Metro,2024-09-08,6.3
1574,Corporate,Email,16.03,Suburban,2025-01-26,5.4
1575,Retail,Organic,10.49,Metro,2025-04-04,8.1
1576,Retail,Organic,7.16,Suburban,2025-03-18,9.8
1577,Wholesale,Email,1.55,Metro,2024-12-15,7.8
1578,Retail,Referral,29.63,Suburban,2025-03-07,9.2
1579,Corporate,Referral,32.92,Metro,2024-01-25,7.2
1580,Corporate,Referral,38.41,Metro,2024-05-12,6.8
1581,Corporate,Referral,16.69,Suburban,2024-05-19,7.7
1582,Retail,Paid Social,66.07,Metro,2024-12-03,3.8
1583,Retail,Paid Social,66.46,Metro,2025-02-28,8.8
1584,Corporate,Organic,8.34,Rural,2024-03-01,7.8
1585,Corporate,Paid Social,64.07,Rural,2024-04-09,7.1
1586,Wholesale,Referral,24.37,Rural,2024-09-26,7.2
1587,Retail,Paid Social,65.81,Metro,2025-06-18,4.2
1588,Retail,Paid Social,75.33,Suburban,2024-01-19,7.8
1589,Retail,Organic,12.88,Rural,2025-04-09,6.3
1590,Retail,Organic,4.97,Metro,2024-04-22,8.0
1591,Retail,Organic,7.31,Rural,2024-05-27,8.1
1592,Corporate,Organic,6.31,Metro,2024-12-18,7.7
1593,Retail,Referral,18.34,Remote,2025-02-07,6.9
1594,Retail,Paid Social,32.91,Suburban,2025-04-26,5.9
1595,Retail,Email,18.19,Suburban,2024-01-01,6.1
1596,Retail,Email,21.83,Suburban,2024-01-26,8.2
1597,Wholesale,Organic,7.38,Metro,2024-09-01,8.3
1598,Retail,Organic,7.96,Metro,2024-11-02,7.6
1599,Retail,Email,21.35,Rural,2024-05-02,6.5
1600,Retail,Organic,13.64,Suburban,2024-12-06,10.0
1601,Retail,Referral,19.8,Suburban,2024-05-21,6.2
1602,Retail,Organic,3.31,Metro,2025-05-12,5.7
1603,Corporate,Email,17.28,Suburban,2024-04-03,7.1
1604,Wholesale,Email,33.07,Metro,2024-12-10,6.9
1605,Retail,Organic,3.36,Metro,2024-10-28,8.9
1606,Retail,Organic,10.6,Remote,2024-02-15,8.4
1607,Retail,Referral,35.58,Suburban,2024-11-21,7.8
1608,Retail,Organic,0.0,Suburban,2024-03-08,8.2
1609,Retail,Paid Social,69.38,Remote,2024-10-15,6.7
1610,Corporate,Paid Social,72.86,Metro,2024-12-23,8.6
1611,Retail,Organic,6.93,Remote,2024-02-19,7.9
1612,Corporate,Email,12.83,Suburban,2024-04-01,6.4
1613,Retail,Email,13.27,Suburban,2024-06-17,7.4
1614,Retail,Paid Social,56.09,Metro,2025-05-23,3.0
1615,Retail,Email,15.58,Metro,2024-04-04,7.2
1616,Retail,Organic,6.04,Suburban,2025-05-12,8.9
1617,Retail,Organic,6.62,Metro,2024-10-19,8.3
1618,Corporate,Paid Social,83.43,Metro,2025-06-01,6.5
1619,Retail,Referral,11.86,Suburban,2025-03-20,8.6
1620,Retail,Organic,1.0,Rural,2024-06-24,8.9
1621,Retail,Organic,12.83,Metro,2024-11-15,9.3
1622,Retail,Paid Social,58.54,Rural,2025-01-13,6.6
1623,Retail,Email,14.89,Remote,2024-02-03,6.8
1624,Retail,Organic,7.56,Rural,2024-12-21,4.8
1625,Retail,Paid Social,65.77,Rural,2024-09-27,7.3
1626,Retail,Email,13.81,Suburban,2024-01-25,7.8
1627,Corporate,Paid Social,71.11,Metro,2025-04-16,6.3
1628,Corporate,Organic,4.15,Metro,2024-05-01,6.8
1629,Retail,Organic,6.79,Remote,2025-04-09,8.8
1630,Retail,Paid Social,22.14,Suburban,2024-04-08,5.8
1631,Retail,Paid Social,83.1,Rural,2024-10-01,6.1
1632,Retail,Referral,22.24,Remote,2024-07-04,7.7
1633,Retail,Email,23.36,Metro,2025-05-17,7.7
1634,Retail,Email,21.81,Metro,2025-06-03,5.8
1635,Retail,Referral,29.5,Suburban,2025-02-02,8.5
1636,Retail,Paid Social,61.86,Metro,2025-04-27,5.2
1637,Retail,Paid Social,68.99,Suburban,2025-02-17,5.3
1638,Corporate,Referral,14.39,Rural,2024-06-23,8.9
1639,Retail,Organic,3.32,Suburban,2025-05-07,6.4
1640,Retail,Email,17.19,Metro,2024-10-11,8.3
1641,Retail,Email,12.56,Rural,2024-07-18,7.3
1642,Corporate,Organic,13.7,Metro,2024-04-20,5.6
1643,Corporate,Paid Social,68.75,Rural,2025-01-11,7.7
1644,Retail,Organic,5.13,Metro,2024-05-26,8.0
1645,Retail,Organic,6.91,Rural,2024-12-20,8.1
1646,Retail,Paid Social,64.39,Suburban,2024-02-07,7.3
1647,Retail,Organic,7.73,Suburban,2024-12-03,9.4
1648,Retail,Email,20.17,Suburban,2024-12-01,7.4
1649,Retail,Referral,24.69,Metro,2024-10-24,8.5
1650,Retail,Email,6.87,Suburban,2024-12-24,7.6
1651,Corporate,Organic,0.0,Rural,2025-06-14,7.2
1652,Retail,Organic,6.51,Rural,2025-04-21,5.7
1653,Retail,Organic,10.24,Metro,2024-08-25,7.9
1654,Retail,Organic,6.55,Suburban,2025-04-05,9.3
1655,Retail,Referral,36.37,Rural,2025-06-28,8.5
1656,Retail,Paid Social,61.16,Rural,2024-03-14,4.8
1657,Wholesale,Organic,13.43,Suburban,2024-07-13,8.9
1658,Corporate,Referral,35.52,Metro,2025-02-05,7.4
1659,Retail,Paid Social,80.92,Remote,2024-10-19,3.6
1660,Corporate,Organic,3.19,Metro,2024-03-17,8.8
1661,Retail,Organic,8.07,Metro,2024-09-01,6.5
1662,Retail,Paid Social,84.01,Rural,2024-07-19,8.2
1663,Retail,Email,20.18,Metro,2025-02-04,8.6
1664,Retail,Organic,10.22,Rural,2024-10-08,7.3
1665,Retail,Referral,10.12,Metro,2024-03-18,8.4
1666,Corporate,Referral,43.19,Rural,2024-01-22,10.0
1667,Retail,Referral,16.09,Remote,2024-06-04,9.0
1668,Corporate,Organic,0.02,Remote,2024-03-14,7.9
1669,Retail,Organic,6.6,Remote,2025-04-08,10.0
1670,Corporate,Referral,0.0,Rural,2024-05-20,7.9
1671,Retail,Paid Social,42.47,Metro,2024-12-24,6.8
1672,Corporate,Paid Social,108.05,Remote,2024-03-18,5.0
1673,Retail,Email,14.96,Remote,2024-08-23,5.2
1674,Retail,Organic,2.29,Suburban,2025-05-13,7.3
1675,Retail,Email,18.2,Metro,2024-12-17,7.2
1676,Wholesale,Referral,15.02,Metro,2024-06-09,8.2
1677,Retail,Email,24.92,Suburban,2025-02-28,5.5
1678,Retail,Paid Social,45.99,Suburban,2024-10-06,6.9
1679,Corporate,Referral,26.71,Metro,2024-05-26,6.8
1680,Retail,Paid Social,41.35,Metro,2025-06-21,6.8
1681,Corporate,Email,38.79,Suburban,2025-05-28,8.3
1682,Retail,Email,22.03,Metro,2024-11-18,6.7
1683,Retail,Email,16.84,Remote,2024-01-10,6.0
1684,Retail,Organic,6.83,Metro,2024-08-08,9.5
1685,Retail,Organic,5.79,Metro,2024-10-06,8.6
1686,Retail,Organic,4.96,Metro,2025-05-28,7.8
1687,Retail,Paid Social,47.81,Rural,2025-02-03,7.9
1688,Retail,Paid Social,92.21,Rural,2024-05-23,6.2
1689,Corporate,Paid Social,52.05,Metro,2024-10-20,5.4
1690,Corporate,Paid Social,23.67,Metro,2024-04-04,4.9
1691,Retail,Email,8.67,Suburban,2024-09-26,7.1
1692,Retail,Referral,33.28,Metro,2024-10-05,8.7
1693,Retail,Organic,6.99,Rural,2024-10-05,9.3
1694,Corporate,Email,16.93,Metro,2024-08-16,7.2
1695,Corporate,Email,27.36,Suburban,2024-08-03,8.7
1696,Retail,Paid Social,48.01,Metro,2025-03-03,5.8
1697,Retail,Organic,10.53,Suburban,2024-10-18,6.7
1698,Wholesale,Email,12.66,Suburban,2024-01-28,5.6
1699,Corporate,Referral,29.76,Metro,2025-02-02,7.2
1700,Retail,Email,14.87,Metro,2024-12-18,5.7
1701,Corporate,Referral,21.58,Metro,2025-01-17,10.0
1702,Retail,Referral,32.2,Metro,2025-01-02,8.3
1703,Retail,Paid Social,75.46,Remote,2024-04-05,6.0
1704,Corporate,Paid Social,59.02,Metro,2025-06-13,8.2
1705,Retail,Paid Social,53.51,Metro,2025-06-20,4.5
1706,Retail,Referral,39.99,Metro,2024-03-07,7.6
1707,Wholesale,Organic,10.36,Rural,2024-04-13,10.0
1708,Corporate,Paid Social,54.96,Remote,2024-05-14,5.9
1709,Retail,Referral,17.47,Rural,2025-06-20,10.0
1710,Retail,Organic,12.1,Suburban,2025-05-07,8.5
1711,Corporate,Email,18.92,Rural,2024-05-20,8.8
1712,Retail,Paid Social,59.06,Metro,2024-12-24,7.7
1713,Wholesale,Referral,25.15,Rural,2024-05-17,7.8
1714,Corporate,Referral,27.38,Rural,2024-01-21,7.2
1715,Retail,Paid Social,60.98,Metro,2024-05-05,6.0
1716,Retail,Email,27.63,Suburban,2024-02-26,6.0
1717,Corporate,Paid Social,84.67,Metro,2025-04-09,6.0
1718,Wholesale,Paid Social,71.57,Metro,2025-03-06,6.1
1719,Retail,Email,29.0,Rural,2024-04-16,9.2
1720,Retail,Email,18.07,Metro,2024-11-11,7.9
1721,Corporate,Organic,10.76,Rural,2024-04-13,10.0
1722,Retail,Organic,12.02,Remote,2024-11-23,5.0
1723,Retail,Email,26.15,Suburban,2025-05-16,5.7
1724,Corporate,Paid Social,78.49,Metro,2025-04-11,5.7
1725,Corporate,Paid Social,73.36,Suburban,2025-03-23,7.9
1726,Corporate,Organic,15.83,Rural,2024-05-11,7.5
1727,Retail,Paid Social,52.29,Metro,2024-04-27,4.3
1728,Retail,Referral,22.45,Metro,2024-03-28,7.5
1729,Wholesale,Organic,7.14,Suburban,2024-03-14,6.2
1730,Retail,Paid Social,55.37,Remote,2024-12-22,4.4
1731,Retail,Referral,4.11,Metro,2024-12-20,10.0
1732,Corporate,Organic,13.5,Metro,2025-04-25,7.2
1733,Corporate,Email,9.79,Remote,2024-02-13,7.4
1734,Corporate,Organic,8.68,Metro,2024-05-12,7.5
1735,Retail,Referral,9.78,Metro,2025-02-08,7.5
1736,Wholesale,Email,22.97,Suburban,2025-01-17,6.2
1737,Retail,Referral,16.15,Metro,2024-08-18,7.4
1738,Retail,Organic,3.46,Metro,2024-03-13,8.0
1739,Wholesale,Paid Social,65.5,Suburban,2024-09-09,7.8
1740,Retail,Email,12.39,Suburban,2024-04-13,8.3
1741,Corporate,Organic,5.7,Suburban,2024-10-15,6.1
1742,Retail,Organic,8.69,Metro,2025-05-04,8.8
1743,Corporate,Organic,11.2,Suburban,2024-04-19,8.2
1744,Corporate,Referral,15.82,Suburban,2024-03-24,7.1
1745,Corporate,Email,10.07,Rural,2025-02-10,7.4
1746,Retail,Paid Social,62.42,Rural,2024-01-11,6.8
1747,Retail,Email,22.31,Suburban,2025-06-03,7.3
1748,Wholesale,Paid Social,88.33,Rural,2025-02-17,6.7
1749,Wholesale,Paid Social,42.72,Rural,2024-08-12,5.1
1750,Wholesale,Paid Social,56.28,Metro,2024-07-24,8.5
1751,Retail,Email,27.41,Remote,2024-07-26,4.9
1752,Retail,Organic,15.89,Rural,2024-08-22,8.3
1753,Corporate,Referral,14.07,Metro,2025-04-06,8.2
1754,Corporate,Email,12.09,Metro,2025-03-06,8.0
1755,Retail,Paid Social,68.86,Suburban,2024-04-14,5.2
1756,Retail,Paid Social,51.6,Suburban,2024-04-18,7.5
1757,Retail,Organic,4.96,Rural,2024-10-01,7.5
1758,Retail,Referral,26.44,Suburban,2024-12-14,6.4
1759,Retail,Referral,39.49,Metro,2025-02-03,6.5
1760,Retail,Referral,10.91,Metro,2024-06-08,7.9
1761,Retail,Paid Social,88.97,Rural,2024-09-11,4.2
1762,Wholesale,Organic,5.7,Metro,2024-02-02,9.8
1763,Corporate,Organic,9.38,Rural,2024-09-08,8.9
1764,Wholesale,Organic,14.36,Metro,2025-01-18,9.8
1765,Retail,Organic,9.3,Suburban,2024-06-28,9.7
1766,Retail,Organic,6.81,Suburban,2024-06-22,7.2
1767,Retail,Referral,31.18,Metro,2024-09-09,6.8
1768,Retail,Organic,7.31,Suburban,2025-04-27,4.4
1769,Retail,Organic,10.09,Suburban,2024-11-13,7.1
1770,Corporate,Email,16.36,Metro,2025-05-10,9.3
1771,Corporate,Paid Social,77.5,Metro,2024-02-24,5.1
1772,Corporate,Email,6.85,Rural,2025-04-12,6.9
1773,Retail,Paid Social,43.76,Rural,2024-01-21,5.4
1774,Retail,Referral,9.91,Suburban,2024-06-05,8.2
1775,Retail,Paid Social,60.98,Rural,2024-08-10,7.6
1776,Retail,Paid Social,34.47,Metro,2024-05-28,4.3
1777,Corporate,Email,12.47,Metro,2025-06-07,5.6
1778,Retail,Paid Social,42.06,Suburban,2025-05-24,7.9
1779,Corporate,Paid Social,88.63,Suburban,2024-11-14,7.0
1780,Retail,Paid Social,44.17,Rural,2024-09-27,5.8
1781,Wholesale,Organic,2.85,Metro,2025-02-12,9.6
1782,Wholesale,Email,19.99,Suburban,2025-01-14,5.6
1783,Retail,Organic,14.75,Suburban,2024-09-12,8.7
1784,Corporate,Organic,7.54,Metro,2025-03-06,7.5
1785,Retail,Organic,7.85,Suburban,2024-04-24,8.3
1786,Corporate,Referral,36.91,Suburban,2024-05-17,4.9
1787,Corporate,Paid Social,77.81,Metro,2024-01-15,5.8
1788,Corporate,Email,21.4,Metro,2024-03-11,8.1
1789,Corporate,Referral,18.18,Metro,2024-04-22,7.7
1790,Retail,Organic,9.82,Remote,2024-12-10,9.1
1791,Corporate,Email,7.11,Metro,2025-04-07,8.7
1792,Corporate,Paid Social,50.77,Metro,2024-11-03,4.9
1793,Retail,Organic,13.73,Metro,2024-09-25,8.6
1794,Retail,Email,28.42,Metro,2024-05-03,6.0
1795,Corporate,Referral,28.37,Metro,2024-02-24,7.9
1796,Retail,Organic,0.28,Suburban,2024-11-11,8.4
1797,Retail,Paid Social,40.25,Metro,2024-03-01,5.1
1798,Wholesale,Organic,5.28,Metro,2025-03-26,8.5
1799,Retail,Paid Social,58.91,Metro,2024-08-21,5.5
1800,Retail,Paid Social,39.49,Metro,2024-07-21,5.4
1801,Retail,Paid Social,57.57,Metro,2024-01-16,6.9
1802,Retail,Paid Social,93.81,Suburban,2024-05-22,5.1
1803,Corporate,Organic,9.6,Suburban,2024-01-04,6.5
1804,Retail,Email,19.75,Rural,2025-02-07,8.4
1805,Retail,Email,9.86,Metro,2024-09-16,7.3
1806,Corporate,Email,4.89,Rural,2025-03-21,5.5
1807,Corporate,Organic,3.09,Suburban,2024-11-17,8.6
1808,Corporate,Paid Social,31.77,Metro,2025-06-12,5.6
1809,Retail,Paid Social,63.35,Suburban,2025-03-19,4.4
1810,Corporate,Organic,9.54,Rural,2024-03-02,4.6
1811,Retail,Organic,4.14,Metro,2024-03-15,8.7
1812,Retail,Paid Social,64.66,Metro,2025-05-12,5.1
1813,Retail,Email,29.75,Suburban,2024-05-14,5.7
1814,Corporate,Organic,15.83,Metro,2025-02-04,8.4
1815,Retail,Email,24.16,Remote,2024-12-26,8.2
1816,Corporate,Paid Social,58.85,Metro,2025-01-24,5.2
1817,Retail,Email,23.9,Metro,2024-05-27,8.3
1818,Retail,Paid Social,86.33,Metro,2024-06-24,8.6
1819,Retail,Paid Social,25.87,Metro,2024-10-19,7.7
1820,Retail,Paid Social,88.68,Rural,2024-01-09,7.5
1821,Corporate,Referral,18.55,Rural,2024-06-04,8.2
1822,Corporate,Paid Social,52.37,Remote,2024-10-18,5.6
1823,Corporate,Paid Social,55.61,Suburban,2024-04-27,6.0
1824,Retail,Paid Social,67.76,Suburban,2024-06-11,6.6
1825,Retail,Email,9.11,Metro,2025-06-28,5.7
1826,Retail,Organic,6.86,Metro,2024-06-05,6.7
1827,Corporate,Paid Social,71.45,Remote,2025-05-08,4.4
1828,Retail,Paid Social,65.93,Suburban,2025-05-19,6.4
1829,Retail,Referral,27.81,Suburban,2025-01-14,7.9
1830,Corporate,Paid Social,56.17,Suburban,2024-03-22,5.3
1831,Retail,Paid Social,74.49,Rural,2024-04-10,7.1
1832,Retail,Referral,34.56,Metro,2025-05-22,6.5
1833,Retail,Paid Social,79.94,Suburban,2024-01-09,5.3
1834,Retail,Organic,9.71,Suburban,2024-10-05,8.5
